,lake,year_loess,dmar_loess,depth,wet_g_cc,dry_g_cc,dry_wet,org_wet,percent_organic,percent_ca_co3,percent_inorg,concentration_si_o2,sio2_wt_percent,flux_sio2_mg,focus_g_cm2y,ex_p,bd_p,na_oh_p,pers_p,labile_o_p,mineral_p,tp_results_mg_p_g,recalcitrant_o_p,chlide_a,chl_c1,chl_c2,perid,fuco,sed_a,sed_b,sed_c,oscil,aphan,viola,diadino,sudan,myxo,allo,diato,lutein,zea,cantha,chl_b,okenone,chl_a,chl_ap,echine,isoren,phaeo_b,pheo_a,a_car,b_car,car_x,car_y,car_z,ach_microcephala,ach_minutissimum,ach_minutissimum_var_jackii,amp_ovalis,amp_iranensis,ast_formosa,aul_ambigua,aul_granulata,aul_humilis,aul_pusila,aul_subarctica,aul_tenella,bra_vitrea,bra_microcephala,bra_procera,cal_limosa,cal_sp,cav_jaernefeltii,cav_pseudoscutiformis,cav_sp,cha_mediocris,cmb_anglica,cmb_sp,coc_neothumensis,coc_neodiminuta,cyc_menegahniana,cym_apiculata,del_sp_1,del_sp_3,dip_boldtiana,dip_finnica,dis_pseudostelligera,dis_stelligera,enc_austriaca,enc_ceasatii,enc_sp,enp_sp,enp_microcephala,enc_minutum,enc_perigracile,enc_silisaecum,enc_thumensis,eol_metafarta,epi_adnata,epi_gibba,epi_sorex,epi_sp,epi_turgida,euc_flexella,euc_laevis,eun_arcubus,eun_sp,euc_formica,eun_incisa,eun_naegeli,eun_pectinalis,eun_rhomboidea,eun_tenella,eun_sp_2,eun_valida,eun_zasumi,fal_lenzii,fra_crotonensis,fra_mesolepta,fra_stoermeriana,fra_tenera,fra_vaucheria,frm_virecens,frm_sp_1,frm_sp_2,fru_sp_1,fru_sp_3,fru_sp_4,gei_sp_4,gms_sp_1,fru_inculata,gog_exilis,gog_rostellata,gom_acuminatum,gom_cf_minusculum,gom_sp_1,gom_gracile,gom_insigne,gom_sp,gom_parvulum,gom_vibrio,gsp_grovei,gyr_attenuatatum,han_amphyoxis,hip_capitata,kob_micropunctata,kob_parasubtilissima,lin_bodanica,lin_comensis,lin_comta,lin_intermedia,lin_michiganiana,lut_mutica,nav_cryptocephala,nav_cryptotenella,nav_wildii,nav_menisculus,nav_aurora,nav_radians,nav_radiosa,nav_leptostriata,nav_viridula,nav_erifuga,nav_sp,nav_expecta,nei_sp,nei_affinis,nei_sp_2,nit_tenuis,nit_amphibia,nit_palea_var_tenuirostris,nit_palea_var_debilis,nit_dissipata,nit_leiberthruthii,nit_fonticola,nit_linearis,nit_palea,nit_paleacea,nit_perminuta,nup_vitiosa,nup_elegantula,nup_subrostrata,nup_sp,nup_neglecta,nup_wellneri,pin_rupestris,pin_braunii,pin_gibba,pin_acrosphaeria,pin_braunii_2,pin_microstauron,pin_gibbiformis,pin_subanglica,pin_subgibba,pin_viridis,pin_divergens,pin_marchica,plc_hustedtii,plc_clementis,plc_explanata,plc_symmetrica,pla_abbreviatum,pla_biporomum,pla_frequentissima,pla_joursacense,pla_rostratum,pla_sp_1,plt_kingstonii,psa_levanderii,psa_didymum,psa_harveyi,pse_binodis,pse_brevistriata_inflata,pse_brevistriata,pse_elliptica,pse_cf_microstriata,pse_microstriata,pse_parasititica,pse_pseudoconstruens,pse_robusta,pun_lancettula,ros_anastasiae,ros_pusillum,sel_atomoides,sel_auldrekie,sel_blackfordensis,sel_laevissima,sel_cf_ventralis,sel_cf_submularis,sel_cf_vitabunda,sel_pupula,sel_moesta,sel_nigri,sel_saugerresii,sel_schadei,sel_schoenfeldii,sel_subbacillum,sel_sp,ska_oestrupii,ska_peragalloi,stl_cf_similoides,stl_minuta,sta_anasta,sta_berolinensis,sta_construens,sta_construens_mn2,sta_ovata,sta_pinnata,sta_venter,ste_niagare,str_obtusa,str_gracilis,str_kriegeri,str_phoencentron,str_sp,str_sp_2,str_smithii,str_separanda,str_angusta,str_bifrons,sur_tenera,sur_terryi,tab_fenestrata,tab_flocculosa,tab_flocculosa_iv,tet_sp,uln_acus,uln_capitata,uln_ulna,tot_count,tot_abund,d15N_perc_air,d13C_org_VPDB,perc_TOC,perc_TN,TOC_TN_ratio
11,burnt,1969.093702,0.010391732,12,1.028132309,0.058970932,0.057357338,0.024145327,42.09631728,7.214957507,50.68872521,269.3614637,26.93614637,3.070720687,1.080350877,6.12565724402902e-05,0.000653451,0.000901913,0.004408402,0.003506489,0.002167278,0.011487216,0.004196828,0,0,0,0,3.404074858,1.528823592,3.35008641,2.394683743,0,0,0,0,4533.667821,1.591177892,6.047162628,5.81179043,7.367374584,0,4.258297287,4.532081001,0,3.195844117,2.764858753,1.296703214,0,12.05125749,7.379250887,0,0.918385936,0,0,0,0,0.25,0,0,0,11.75,31.75,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.75,0.5,0,22.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,400,100,NA,NA,NA,NA,NA
12,burnt,1962.950002,0.010116514,13,1.029215752,0.060821272,0.059094774,0.024592845,41.61593802,7.173104593,51.21095739,257.6822702,25.76822702,2.606846296,1.080350877,5.62520191641017e-05,0.00056833,0.00088486,0.004275674,0.003390814,0.002046885,0.011029362,0.00408222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,burnt,1956.472749,0.009702594,14,1.029018722,0.06074887,0.059035729,0.024467518,41.44527099,7.612221041,50.94250797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.051723738,0.488246419,1.575349021,1.174431982,0,0,0,0,2237.842314,2.371924499,7.091931317,6.461806285,9.110400568,0,4.639766452,5.823621208,0,3.965381965,2.732598397,0.647340328,0,25.08163201,18.34834268,0,2.386336842,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,burnt,1949.835998,0.009342083,15,1.030319511,0.063664174,0.06179071,0.025930325,41.96476241,6.798932194,51.23630539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,burnt,1943.213806,0.009227094,16,1.029618372,0.062174941,0.060386394,0.025420671,42.09668658,6.670070614,51.2332428,240.8390424,24.08390424,2.287970903,1.080350877,5.47431653767092e-05,0.000743664,0.000865409,0.003684228,0.002818819,0.002093178,0.010612575,0.004036762,0,0,0,0,0.991437844,0.437170678,1.850761568,1.097369733,0,0,0,0,2680.38369,2.01698648,7.119196221,7.549926484,9.721040015,0,5.087040817,5.658484485,0,4.163507879,4.034502472,1.87704979,0,21.10745377,19.27940324,0,2.975042979,0,0,0,0.25,0.5,0,0,0.25,14.25,32,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0.25,14.25,0,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,400,100,NA,NA,NA,NA,NA
16,burnt,1936.378545,0.009404448,17,1.030250678,0.063719512,0.061848552,0.02627166,42.47740564,6.286443381,51.23615098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25,0,0,0,10.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.25,14.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,8.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,400,100,2.901457558,-30.47588382,23.23,2.22,10.46396396
17,burnt,1929.233066,0.009736568,18,1.030940171,0.065025641,0.063074117,0.026960703,42.7444795,6.934384858,50.32113565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,burnt,1922.147141,0.01013897,19,1.030436242,0.064328859,0.062428762,0.026704009,42.77516954,7.473239437,49.75159103,268.8615347,26.88615347,2.725979109,1.080350877,5.50355542674682e-05,0.000847106,0.001046581,0.004114242,0.003067662,0.002552298,0.012045228,0.004476546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,burnt,1915.490542,0.01052717,20,1.030935252,0.065056526,0.063104376,0.026783637,42.44339126,7.7835703,49.77303844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.067167798,0,1.79445035,1.049064934,0,0,0,0,2782.56879,1.444303998,6.257571758,7.437746961,9.332701014,0,3.792062014,4.69969133,0,3.261430814,2.453538873,1.225485652,0,19.27700049,10.00009468,0,0.955242414,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,burnt,1909.414599,0.01107626,21,1.031856611,0.066993575,0.064925275,0.027399056,42.20090863,8.035335689,49.76375568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,burnt,1903.634417,0.011827008,22,1.032589286,0.068166209,0.066014833,0.027869234,42.21662469,8.019143577,49.76423174,286.08478,28.608478,3.175541058,1.080350877,6.88206992527105e-05,0.001093912,0.001499867,0.004941273,0.003441405,0.002534643,0.013351778,0.00471313,0,0,0,0,1.155936082,0.449862131,1.333690994,0.16977403,0,0,0,0,2896.763157,1.507610357,7.721517801,8.212572003,9.626550892,0,4.093855746,5.168414596,0,4.039643192,2.734345958,1.41785832,0,15.28871262,14.13008008,0,2.321035639,0,0,0,0.25,0.25,0,0,0,9.5,42.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1.75,0.75,0,23.75,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,0,0,0,0,400,100,NA,NA,NA,NA,NA
22,burnt,1897.865428,0.012493441,23,1.032920537,0.068868249,0.066673327,0.02834116,42.50749251,8.178221778,49.31428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.047944586,-30.46015446,24.26,2.2,11.02727273
23,burnt,1891.823063,0.012789587,24,1.03289518,0.069329289,0.067121321,0.028715004,42.78074866,7.738454059,49.48079728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,burnt,1885.555475,0.012759348,25,1.033264957,0.07042735,0.068160011,0.029315422,43.00970874,7.727184466,49.2631068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
